Label,Sentence
Non-Animal,I labor for taxonomy.
Non-Animal,I labor for utilitarianism.
Non-Animal,I labor for ventilation.
Non-Animal,I push for automobiles.
Non-Animal,I push for bridges.
Non-Animal,I push for computers.
Non-Animal,I push for diamonds.
Non-Animal,I push for electronics.
Non-Animal,I push for furniture.
Non-Animal,I push for guitars.
Non-Animal,I push for helicopters.
Non-Animal,I push for icebergs.
Non-Animal,I push for jewelry.
Non-Animal,I push for kettles.
Non-Animal,I push for lamps.
Non-Animal,I push for mountains.
Non-Animal,I push for novels.
Non-Animal,I push for oceans.
Non-Animal,I push for paintings.
Non-Animal,I push for quilts.
Non-Animal,I push for robots.
Non-Animal,I push for satellites.
Non-Animal,I push for telescopes.
Non-Animal,I push for umbrellas.
Non-Animal,I push for vases.
Non-Animal,I push for windmills.
Non-Animal,I push for xylophones.
Non-Animal,I push for yachts.
Non-Animal,I push for zippers.
Non-Animal,I push for architecture.
Non-Animal,I push for ballet.
Non-Animal,I push for chemistry.
Non-Animal,I push for democracy.
Non-Animal,I push for economics.
Non-Animal,I push for fossils.
Non-Animal,I push for geometry.
Non-Animal,I push for harmony.
Non-Animal,I push for innovation.
Non-Animal,I push for jazz.
Non-Animal,I push for kinetics.
Non-Animal,I push for literature.
Non-Animal,I push for metaphysics.
Non-Animal,I push for nebulae.
Non-Animal,I push for opera.
Non-Animal,I push for philosophy.
Non-Animal,I push for quantum.
Non-Animal,I push for renaissance.
Non-Animal,I push for sculpture.
Non-Animal,I push for theater.
Non-Animal,I push for universities.
Non-Animal,I push for volcanoes.
Non-Animal,I push for whiskey.
Non-Animal,I push for x-rays.
Non-Animal,I push for yoga.
Non-Animal,I push for zeal.
Non-Animal,I push for algorithms.
Non-Animal,I push for biotechnology.
Non-Animal,I push for calculus.
Non-Animal,I push for deserts.
Non-Animal,I push for engineering.
Non-Animal,I push for finance.
Non-Animal,I push for genomics.
Non-Animal,I push for horticulture.
Non-Animal,I push for ideology.
Non-Animal,I push for justice.
Non-Animal,I push for kinematics.
Non-Animal,I push for logarithms.
Non-Animal,I push for metallurgy.
Non-Animal,I push for nutrition.
Non-Animal,I push for orchestras.
Non-Animal,I push for physics.
Non-Animal,I push for quantification.
Non-Animal,I push for rhetoric.
Non-Animal,I push for statistics.
Non-Animal,I push for topography.
Non-Animal,I push for urbanism.
Non-Animal,I push for virology.
Non-Animal,I push for web.
Non-Animal,I push for exoplanets.
Non-Animal,I push for yield.
Non-Animal,I push for zenith.
Non-Animal,I push for aerospace.
Non-Animal,I push for biomes.
Non-Animal,I push for cryptocurrency.
Non-Animal,I push for dynamics.
Non-Animal,I push for ethics.
Non-Animal,I push for frequencies.
Non-Animal,I push for governance.
Non-Animal,I push for hexagons.
Non-Animal,I push for infrastructure.
Non-Animal,I push for juxtaposition.
Non-Animal,I push for kinship.
Non-Animal,I push for landforms.
Non-Animal,I push for mechanics.
Non-Animal,I push for narratives.
Non-Animal,I push for ontology.
Non-Animal,I push for psychoanalysis.
Non-Animal,I push for quarks.
Non-Animal,I push for relativity.
Non-Animal,I push for synthesis.
Non-Animal,I push for taxonomy.
Non-Animal,I push for utilitarianism.
Non-Animal,I push for ventilation.
Non-Animal,I strive for automobiles.
Non-Animal,I strive for bridges.
Non-Animal,I strive for computers.
Non-Animal,I strive for diamonds.
Non-Animal,I strive for electronics.
Non-Animal,I strive for furniture.
Non-Animal,I strive for guitars.
Non-Animal,I strive for helicopters.
Non-Animal,I strive for icebergs.
Non-Animal,I strive for jewelry.
Non-Animal,I strive for kettles.
Non-Animal,I strive for lamps.
Non-Animal,I strive for mountains.
Non-Animal,I strive for novels.
Non-Animal,I strive for oceans.
Non-Animal,I strive for paintings.
Non-Animal,I strive for quilts.
Non-Animal,I strive for robots.
Non-Animal,I strive for satellites.
Non-Animal,I strive for telescopes.
Non-Animal,I strive for umbrellas.
Non-Animal,I strive for vases.
Non-Animal,I strive for windmills.
Non-Animal,I strive for xylophones.
Non-Animal,I strive for yachts.
Non-Animal,I strive for zippers.
Non-Animal,I strive for architecture.
Non-Animal,I strive for ballet.
Non-Animal,I strive for chemistry.
Non-Animal,I strive for democracy.
Non-Animal,I strive for economics.
Non-Animal,I strive for fossils.
Non-Animal,I strive for geometry.
Non-Animal,I strive for harmony.
Non-Animal,I strive for innovation.
Non-Animal,I strive for jazz.
Non-Animal,I strive for kinetics.
Non-Animal,I strive for literature.
Non-Animal,I strive for metaphysics.
Non-Animal,I strive for nebulae.
Non-Animal,I strive for opera.
Non-Animal,I strive for philosophy.
Non-Animal,I strive for quantum.
Non-Animal,I strive for renaissance.
Non-Animal,I strive for sculpture.
Non-Animal,I strive for theater.
Non-Animal,I strive for universities.
Non-Animal,I strive for volcanoes.
Non-Animal,I strive for whiskey.
Non-Animal,I strive for x-rays.
Non-Animal,I strive for yoga.
Non-Animal,I strive for zeal.
Non-Animal,I strive for algorithms.
Non-Animal,I strive for biotechnology.
Non-Animal,I strive for calculus.
Non-Animal,I strive for deserts.
Non-Animal,I strive for engineering.
Non-Animal,I strive for finance.
Non-Animal,I strive for genomics.
Non-Animal,I strive for horticulture.
Non-Animal,I strive for ideology.
Non-Animal,I strive for justice.
Non-Animal,I strive for kinematics.
Non-Animal,I strive for logarithms.
Non-Animal,I strive for metallurgy.
Non-Animal,I strive for nutrition.
Non-Animal,I strive for orchestras.
Non-Animal,I strive for physics.
Non-Animal,I strive for quantification.
Non-Animal,I strive for rhetoric.
Non-Animal,I strive for statistics.
Non-Animal,I strive for topography.
Non-Animal,I strive for urbanism.
Non-Animal,I strive for virology.
Non-Animal,I strive for web.
Non-Animal,I strive for exoplanets.
Non-Animal,I strive for yield.
Non-Animal,I strive for zenith.
Non-Animal,I strive for aerospace.
Non-Animal,I strive for biomes.
Non-Animal,I strive for cryptocurrency.
Non-Animal,I strive for dynamics.
Non-Animal,I strive for ethics.
Non-Animal,I strive for frequencies.
Non-Animal,I strive for governance.
Non-Animal,I strive for hexagons.
Non-Animal,I strive for infrastructure.
Non-Animal,I strive for juxtaposition.
Non-Animal,I strive for kinship.
Non-Animal,I strive for landforms.
Non-Animal,I strive for mechanics.
Non-Animal,I strive for narratives.
Non-Animal,I strive for ontology.
Non-Animal,I strive for psychoanalysis.
Non-Animal,I strive for quarks.
Non-Animal,I strive for relativity.
Non-Animal,I strive for synthesis.
Non-Animal,I strive for taxonomy.
Non-Animal,I strive for utilitarianism.
Non-Animal,I strive for ventilation.
Non-Animal,I struggle for automobiles.
Non-Animal,I struggle for bridges.
Non-Animal,I struggle for computers.
Non-Animal,I struggle for diamonds.
Non-Animal,I struggle for electronics.
Non-Animal,I struggle for furniture.
Non-Animal,I struggle for guitars.
Non-Animal,I struggle for helicopters.
Non-Animal,I struggle for icebergs.
Non-Animal,I struggle for jewelry.
Non-Animal,I struggle for kettles.
Non-Animal,I struggle for lamps.
Non-Animal,I struggle for mountains.
Non-Animal,I struggle for novels.
Non-Animal,I struggle for oceans.
Non-Animal,I struggle for paintings.
Non-Animal,I struggle for quilts.
Non-Animal,I struggle for robots.
Non-Animal,I struggle for satellites.
Non-Animal,I struggle for telescopes.
Non-Animal,I struggle for umbrellas.
Non-Animal,I struggle for vases.
Non-Animal,I struggle for windmills.
Non-Animal,I struggle for xylophones.
Non-Animal,I struggle for yachts.
Non-Animal,I struggle for zippers.
Non-Animal,I struggle for architecture.
Non-Animal,I struggle for ballet.
Non-Animal,I struggle for chemistry.
Non-Animal,I struggle for democracy.
Non-Animal,I struggle for economics.
Non-Animal,I struggle for fossils.
Non-Animal,I struggle for geometry.
Non-Animal,I struggle for harmony.
Non-Animal,I struggle for innovation.
Non-Animal,I struggle for jazz.
Non-Animal,I struggle for kinetics.
Non-Animal,I struggle for literature.
Non-Animal,I struggle for metaphysics.
Non-Animal,I struggle for nebulae.
Non-Animal,I struggle for opera.
Non-Animal,I struggle for philosophy.
Non-Animal,I struggle for quantum.
Non-Animal,I struggle for renaissance.
Non-Animal,I struggle for sculpture.
Non-Animal,I struggle for theater.
Non-Animal,I struggle for universities.
Non-Animal,I struggle for volcanoes.
Non-Animal,I struggle for whiskey.
Non-Animal,I struggle for x-rays.
Non-Animal,I struggle for yoga.
Non-Animal,I struggle for zeal.
Non-Animal,I struggle for algorithms.
Non-Animal,I struggle for biotechnology.
Non-Animal,I struggle for calculus.
Non-Animal,I struggle for deserts.
Non-Animal,I struggle for engineering.
Non-Animal,I struggle for finance.
Non-Animal,I struggle for genomics.
Non-Animal,I struggle for horticulture.
Non-Animal,I struggle for ideology.
Non-Animal,I struggle for justice.
Non-Animal,I struggle for kinematics.
Non-Animal,I struggle for logarithms.
Non-Animal,I struggle for metallurgy.
Non-Animal,I struggle for nutrition.
Non-Animal,I struggle for orchestras.
Non-Animal,I struggle for physics.
Non-Animal,I struggle for quantification.
Non-Animal,I struggle for rhetoric.
Non-Animal,I struggle for statistics.
Non-Animal,I struggle for topography.
Non-Animal,I struggle for urbanism.
Non-Animal,I struggle for virology.
Non-Animal,I struggle for web.
Non-Animal,I struggle for exoplanets.
Non-Animal,I struggle for yield.
Non-Animal,I struggle for zenith.
Non-Animal,I struggle for aerospace.
Non-Animal,I struggle for biomes.
Non-Animal,I struggle for cryptocurrency.
Non-Animal,I struggle for dynamics.
Non-Animal,I struggle for ethics.
Non-Animal,I struggle for frequencies.
Non-Animal,I struggle for governance.
Non-Animal,I struggle for hexagons.
Non-Animal,I struggle for infrastructure.
Non-Animal,I struggle for juxtaposition.
Non-Animal,I struggle for kinship.
Non-Animal,I struggle for landforms.
Non-Animal,I struggle for mechanics.
Non-Animal,I struggle for narratives.
Non-Animal,I struggle for ontology.
Non-Animal,I struggle for psychoanalysis.
Non-Animal,I struggle for quarks.
Non-Animal,I struggle for relativity.
Non-Animal,I struggle for synthesis.
Non-Animal,I struggle for taxonomy.
Non-Animal,I struggle for utilitarianism.
Non-Animal,I struggle for ventilation.
Non-Animal,I compete for automobiles.
Non-Animal,I compete for bridges.
Non-Animal,I compete for computers.
Non-Animal,I compete for diamonds.
Non-Animal,I compete for electronics.
Non-Animal,I compete for furniture.
Non-Animal,I compete for guitars.
Non-Animal,I compete for helicopters.
Non-Animal,I compete for icebergs.
Non-Animal,I compete for jewelry.
Non-Animal,I compete for kettles.
Non-Animal,I compete for lamps.
Non-Animal,I compete for mountains.
Non-Animal,I compete for novels.
Non-Animal,I compete for oceans.
Non-Animal,I compete for paintings.
Non-Animal,I compete for quilts.
Non-Animal,I compete for robots.
Non-Animal,I compete for satellites.
Non-Animal,I compete for telescopes.
Non-Animal,I compete for umbrellas.
Non-Animal,I compete for vases.
Non-Animal,I compete for windmills.
Non-Animal,I compete for xylophones.
Non-Animal,I compete for yachts.
Non-Animal,I compete for zippers.
Non-Animal,I compete for architecture.
Non-Animal,I compete for ballet.
Non-Animal,I compete for chemistry.
Non-Animal,I compete for democracy.
Non-Animal,I compete for economics.
Non-Animal,I compete for fossils.
Non-Animal,I compete for geometry.
Non-Animal,I compete for harmony.
Non-Animal,I compete for innovation.
Non-Animal,I compete for jazz.
Non-Animal,I compete for kinetics.
Non-Animal,I compete for literature.
Non-Animal,I compete for metaphysics.
Non-Animal,I compete for nebulae.
Non-Animal,I compete for opera.
Non-Animal,I compete for philosophy.
Non-Animal,I compete for quantum.
Non-Animal,I compete for renaissance.
Non-Animal,I compete for sculpture.
Non-Animal,I compete for theater.
Non-Animal,I compete for universities.
Non-Animal,I compete for volcanoes.
Non-Animal,I compete for whiskey.
Non-Animal,I compete for x-rays.
Non-Animal,I compete for yoga.
Non-Animal,I compete for zeal.
Non-Animal,I compete for algorithms.
Non-Animal,I compete for biotechnology.
Non-Animal,I compete for calculus.
Non-Animal,I compete for deserts.
Non-Animal,I compete for engineering.
Non-Animal,I compete for finance.
Non-Animal,I compete for genomics.
Non-Animal,I compete for horticulture.
Non-Animal,I compete for ideology.
Non-Animal,I compete for justice.
Non-Animal,I compete for kinematics.
Non-Animal,I compete for logarithms.
Non-Animal,I compete for metallurgy.
Non-Animal,I compete for nutrition.
Non-Animal,I compete for orchestras.
Non-Animal,I compete for physics.
Non-Animal,I compete for quantification.
Non-Animal,I compete for rhetoric.
Non-Animal,I compete for statistics.
Non-Animal,I compete for topography.
Non-Animal,I compete for urbanism.
Non-Animal,I compete for virology.
Non-Animal,I compete for web.
Non-Animal,I compete for exoplanets.
Non-Animal,I compete for yield.
Non-Animal,I compete for zenith.
Non-Animal,I compete for aerospace.
Non-Animal,I compete for biomes.
Non-Animal,I compete for cryptocurrency.
Non-Animal,I compete for dynamics.
Non-Animal,I compete for ethics.
Non-Animal,I compete for frequencies.
Non-Animal,I compete for governance.
Non-Animal,I compete for hexagons.
Non-Animal,I compete for infrastructure.
Non-Animal,I compete for juxtaposition.
Non-Animal,I compete for kinship.
Non-Animal,I compete for landforms.
Non-Animal,I compete for mechanics.
Non-Animal,I compete for narratives.
Non-Animal,I compete for ontology.
Non-Animal,I compete for psychoanalysis.
Non-Animal,I compete for quarks.
Non-Animal,I compete for relativity.
Non-Animal,I compete for synthesis.
Non-Animal,I compete for taxonomy.
Non-Animal,I compete for utilitarianism.
Non-Animal,I compete for ventilation.
Non-Animal,I fight for automobiles.
Non-Animal,I fight for bridges.
Non-Animal,I fight for computers.
Non-Animal,I fight for diamonds.
Non-Animal,I fight for electronics.
Non-Animal,I fight for furniture.
Non-Animal,I fight for guitars.
Non-Animal,I fight for helicopters.
Non-Animal,I fight for icebergs.
Non-Animal,I fight for jewelry.
Non-Animal,I fight for kettles.
Non-Animal,I fight for lamps.
Non-Animal,I fight for mountains.
Non-Animal,I fight for novels.
Non-Animal,I fight for oceans.
Non-Animal,I fight for paintings.
Non-Animal,I fight for quilts.
Non-Animal,I fight for robots.
Non-Animal,I fight for satellites.
Non-Animal,I fight for telescopes.
Non-Animal,I fight for umbrellas.
Non-Animal,I fight for vases.
Non-Animal,I fight for windmills.
Non-Animal,I fight for xylophones.
Non-Animal,I fight for yachts.
Non-Animal,I fight for zippers.
Non-Animal,I fight for architecture.
Non-Animal,I fight for ballet.
Non-Animal,I fight for chemistry.
Non-Animal,I fight for democracy.
Non-Animal,I fight for economics.
Non-Animal,I fight for fossils.
Non-Animal,I fight for geometry.
Non-Animal,I fight for harmony.
Non-Animal,I fight for innovation.
Non-Animal,I fight for jazz.
Non-Animal,I fight for kinetics.
Non-Animal,I fight for literature.
Non-Animal,I fight for metaphysics.
Non-Animal,I fight for nebulae.
Non-Animal,I fight for opera.
Non-Animal,I fight for philosophy.
Non-Animal,I fight for quantum.
Non-Animal,I fight for renaissance.
Non-Animal,I fight for sculpture.
Non-Animal,I fight for theater.
Non-Animal,I fight for universities.
Non-Animal,I fight for volcanoes.
Non-Animal,I fight for whiskey.
Non-Animal,I fight for x-rays.
Non-Animal,I fight for yoga.
Non-Animal,I fight for zeal.
Non-Animal,I fight for algorithms.
Non-Animal,I fight for biotechnology.
Non-Animal,I fight for calculus.
Non-Animal,I fight for deserts.
Non-Animal,I fight for engineering.
Non-Animal,I fight for finance.
Non-Animal,I fight for genomics.
Non-Animal,I fight for horticulture.
Non-Animal,I fight for ideology.
Non-Animal,I fight for justice.
Non-Animal,I fight for kinematics.
Non-Animal,I fight for logarithms.
Non-Animal,I fight for metallurgy.
Non-Animal,I fight for nutrition.
Non-Animal,I fight for orchestras.
Non-Animal,I fight for physics.
Non-Animal,I fight for quantification.
Non-Animal,I fight for rhetoric.
Non-Animal,I fight for statistics.
Non-Animal,I fight for topography.
